x,z,taille
# Ensemble de particules : N = 100 | d = 0.1 | E_0 = 1 | taille = 0
-21.65,-18.25,0
13.95,-3.25,0
-5.85,9.75,0
-4.55,-2.45,0
-6.35,9.95,0
2.55,24.75,0
0.95,-5.95,0
12.25,14.85,0
-20.05,-14.05,0
2.15,-9.85,0
18.15,-1.75,0
-16.15,-24.25,0
8.25,1.25,0
-20.55,20.35,0
-9.85,-9.75,0
0.95,9.15,0
-23.65,-11.65,0
-20.25,-10.35,0
8.35,24.75,0
2.15,10.45,0
15.15,1.25,0
17.75,10.85,0
-8.05,18.15,0
10.95,19.25,0
-11.65,13.65,0
11.15,-7.15,0
22.45,17.85,0
7.05,-9.75,0
-12.15,21.15,0
1.45,10.85,0
12.05,-20.45,0
11.55,10.25,0
24.65,16.75,0
12.55,0.25,0
16.05,-2.25,0
1.05,-14.55,0
-12.35,2.15,0
-9.65,6.25,0
19.15,-2.05,0
7.15,12.05,0
14.05,-13.75,0
-7.45,17.55,0
24.75,-3.75,0
2.55,-10.95,0
-2.35,8.05,0
7.05,-17.45,0
9.05,-12.65,0
-8.15,13.95,0
3.85,1.55,0
-2.65,17.75,0
23.35,4.05,0
-4.15,14.25,0
-15.65,5.45,0
24.85,-1.05,0
16.45,-19.75,0
19.55,-10.55,0
-9.05,11.35,0
12.95,-24.15,0
12.15,-17.65,0
-12.15,-24.85,0
4.05,-6.35,0
-7.35,-0.65,0
8.35,9.95,0
9.25,-4.85,0
20.25,-6.65,0
-10.95,-13.25,0
3.85,-0.15,0
20.65,-14.75,0
7.95,9.35,0
-18.55,18.95,0
-7.95,7.35,0
5.75,-22.75,0
24.95,-6.85,0
-13.05,-19.95,0
-6.45,3.55,0
-9.95,-16.05,0
18.85,6.95,0
-0.25,-19.45,0
8.85,-7.75,0
-22.75,-18.15,0
10.95,-22.95,0
-23.05,-9.15,0
6.85,-22.65,0
-0.55,-17.65,0
15.25,-23.15,0
-19.75,1.45,0
-19.05,17.95,0
-18.15,-20.35,0
13.25,17.05,0
10.75,-19.25,0
11.85,-21.65,0
-9.05,-5.55,0
21.05,18.25,0
21.05,10.45,0
1.15,11.35,0
-4.55,-21.05,0
8.15,4.05,0
-4.75,-2.95,0
-6.35,24.95,0
-16.15,10.25,0
11.75,-4.05,0
-11.25,-11.15,0
-2.85,-9.35,0
20.55,21.25,0
-1.35,-22.05,0
-2.05,9.85,0
-0.05,19.15,0
-17.15,-23.35,0
-2.05,-11.15,0
14.15,2.75,0
8.65,8.45,0
-11.35,0.35,0
-22.65,-12.85,0
9.95,-22.45,0
19.75,4.75,0
22.55,1.25,0
7.65,10.25,0
11.45,-5.75,0
-8.75,3.35,0
11.35,-8.35,0
-15.55,-0.45,0
-18.45,-11.25,0
-7.45,15.15,0
11.65,-22.25,0
19.55,6.35,0
-22.15,6.45,0
-23.65,-1.65,0
22.45,2.75,0
-10.45,16.95,0
9.95,-4.35,0
-11.55,-21.05,0
3.75,17.15,0
21.65,-5.95,0
-12.55,-0.85,0
-17.65,-23.05,0
-23.65,-24.65,0
-9.65,10.05,0
7.65,-21.45,0
-14.25,1.45,0
-20.35,-15.55,0
14.55,-14.05,0
-17.45,7.95,0
20.55,17.95,0
2.15,17.15,0
2.95,-12.35,0
-9.55,-0.25,0
15.65,-0.45,0
-7.65,-21.65,0
-21.85,10.95,0
-1.65,-14.05,0
-9.65,13.35,0
-18.05,20.75,0
3.35,16.25,0
-24.85,13.65,0
-10.65,0.15,0
16.95,-12.35,0
20.05,-22.15,0
-24.25,-20.85,0
1.45,-9.85,0
4.05,-12.05,0
-18.15,-21.85,0
-22.95,-12.75,0
7.95,-11.55,0
-7.85,-6.35,0
-13.45,23.45,0
21.25,5.85,0
0.85,-7.75,0
17.75,-15.05,0
15.35,22.55,0
-2.95,24.15,0
17.25,4.95,0
-9.15,-4.85,0
6.45,-19.25,0
-6.35,-22.85,0
-12.75,-11.15,0
-19.75,-10.25,0
-12.75,-3.95,0
-12.05,-0.25,0
-23.35,4.05,0
-7.55,17.25,0
23.75,18.65,0
22.05,13.55,0
-1.55,15.35,0
21.55,16.65,0
-0.65,-24.45,0
10.55,8.95,0
-14.25,13.95,0
-3.95,23.15,0
-0.55,6.65,0
-14.55,-12.55,0
-15.95,-23.95,0
0.85,5.85,0
0.45,-12.85,0
-15.15,8.55,0
19.55,6.45,0
-9.45,4.45,0
14.95,2.95,0
-17.55,-21.05,0
4.65,-21.55,0
15.05,-24.35,0
-11.85,7.05,0
5.45,15.25,0
-18.55,1.45,0
23.75,9.65,0
20.65,6.05,0
9.65,11.55,0
9.85,18.35,0
1.55,-20.25,0
7.75,-0.85,0
13.15,-15.15,0
21.65,-13.65,0
-0.85,-21.75,0
-6.95,-2.65,0
20.45,-8.15,0
-23.95,12.15,0
16.55,-5.05,0
-1.75,19.25,0
22.25,-17.45,0
-2.95,-0.05,0
-8.05,-2.45,0
12.85,-5.85,0
-14.55,-6.95,0
19.35,6.25,0
21.95,22.35,0
-11.85,5.25,0
-6.05,19.15,0
4.15,-12.15,0
-9.55,12.05,0
18.85,-4.95,0
10.05,-20.85,0
14.25,-14.05,0
-15.15,11.75,0
-2.15,-5.85,0
6.45,-10.55,0
-14.55,19.65,0
2.25,1.15,0
21.65,-14.95,0
-3.25,-11.35,0
7.15,17.65,0
-15.65,-1.15,0
4.65,-21.45,0
19.35,15.05,0
-15.45,-14.15,0
0.45,15.95,0
6.85,24.05,0
-4.35,12.95,0
5.55,-2.35,0
-22.55,8.65,0
24.25,-13.75,0
24.15,-2.65,0
13.55,4.15,0
-14.45,-20.85,0
7.95,-17.45,0
20.15,-4.45,0
-5.05,-10.05,0
-7.15,-11.65,0
-4.35,9.05,0
21.75,-13.15,0
19.95,12.95,0
7.15,12.25,0
-3.75,-3.55,0
-21.35,24.35,0
-22.25,14.45,0
15.25,-13.85,0
0.75,-13.75,0
-9.15,-23.45,0
-12.05,4.25,0
17.45,-20.35,0
9.65,-3.45,0
7.85,4.25,0
4.05,7.45,0
14.55,-0.45,0
22.65,-19.65,0
-3.95,-8.75,0
-7.35,-15.15,0
3.95,-4.25,0
-23.55,3.65,0
-4.65,13.15,0
-18.35,19.95,0
4.75,23.65,0
-20.75,-3.35,0
19.55,9.25,0
-4.05,-17.75,0
9.65,-3.15,0
-14.85,-0.75,0
-17.15,1.75,0
-3.45,24.85,0
-13.25,22.55,0
4.35,-8.95,0
8.45,-24.45,0
20.75,2.05,0
-14.65,-2.65,0
-5.15,16.35,0
24.25,12.25,0
16.55,-14.05,0
-24.05,2.55,0
-22.35,4.05,0
0.55,-22.75,0
8.95,-22.65,0
-20.45,9.35,0
1.65,5.65,0
16.35,13.75,0
-2.15,10.75,0
22.85,-22.05,0
-1.75,-20.45,0
18.15,21.05,0
-23.65,-16.45,0
9.65,-19.15,0
-8.55,5.45,0
19.15,11.85,0
-15.35,-22.25,0
-2.75,-13.15,0
23.55,-4.95,0
-0.55,0.05,0
23.55,5.35,0
15.65,-23.55,0
-0.25,12.55,0
-7.55,2.85,0
-11.15,-14.05,0
-4.95,0.35,0
20.45,23.85,0
-11.15,18.35,0
-0.75,13.05,0
24.05,-10.15,0
17.35,-0.55,0
-18.05,-20.55,0
-11.75,-7.65,0
-4.85,15.45,0
19.35,-3.95,0
-9.65,19.05,0
-2.05,-12.35,0
-3.45,-18.85,0
0.05,9.95,0
21.85,5.15,0
-22.75,-12.15,0
-13.25,24.45,0
24.15,24.35,0
12.25,-16.95,0
-14.25,-0.65,0
-9.55,2.85,0
-19.05,-23.25,0
-3.95,-23.05,0
5.35,22.95,0
-24.85,-0.75,0
2.85,-4.35,0
6.85,-22.45,0
-16.55,-1.25,0
0.65,5.95,0
-15.55,10.55,0
-14.65,-9.35,0
5.15,4.45,0
22.25,4.55,0
-7.15,-21.35,0
-12.85,-17.55,0
15.55,-14.85,0
-6.85,-7.85,0
8.75,1.45,0
-7.65,-22.45,0
-9.45,-0.95,0
10.15,21.65,0
10.35,-11.95,0
11.25,22.25,0
-0.25,13.05,0
17.15,-3.65,0
1.35,-4.35,0
11.75,18.05,0
2.75,16.65,0
2.65,5.35,0
6.95,-19.45,0
0.45,19.35,0
-18.35,-19.65,0
4.15,15.05,0
13.05,-5.65,0
18.75,-7.15,0
0.05,2.05,0
-19.15,11.95,0
9.65,-13.25,0
-5.65,5.25,0
21.75,21.85,0
-4.55,-3.75,0
7.45,12.25,0
-14.85,8.55,0
-20.75,22.45,0
-9.95,18.55,0
-19.55,-1.55,0
11.45,-10.95,0
16.15,19.05,0
-5.05,2.95,0
-9.75,-1.85,0
15.45,-18.75,0
4.95,-6.35,0
16.75,-2.55,0
12.15,-21.25,0
23.45,-2.75,0
7.45,-16.15,0
21.05,-0.95,0
-22.35,-7.25,0
-6.95,-8.65,0
-2.25,-8.55,0
-21.55,-8.25,0
7.65,9.45,0
9.45,15.45,0
-6.25,5.65,0
-4.65,4.05,0
-4.95,14.75,0
-1.55,-14.15,0
18.95,-2.45,0
16.65,-21.05,0
-19.25,22.55,0
20.35,2.95,0
2.25,-14.35,0
13.95,-10.05,0
17.35,17.45,0
-5.65,-8.95,0
24.05,-13.45,0
19.65,-19.85,0
18.95,8.85,0
3.55,3.65,0
-5.85,18.25,0
19.35,5.85,0
-9.95,-15.65,0
6.45,19.55,0
3.55,4.15,0
-6.75,14.35,0
-15.65,22.65,0
10.65,-9.05,0
-6.95,-23.55,0
-8.35,-2.65,0
-22.55,-22.45,0
6.35,-22.25,0
13.45,-11.55,0
-7.15,-10.25,0
24.65,-22.05,0
-2.85,-19.45,0
-15.65,-7.75,0
-9.55,-13.25,0
23.05,5.65,0
9.65,-10.55,0
-23.05,0.45,0
-22.75,22.85,0
15.25,-6.15,0
12.65,18.85,0
-24.95,4.15,0
-19.95,13.25,0
23.75,22.95,0
21.25,16.55,0
-8.05,23.75,0
7.75,18.55,0
-9.65,23.05,0
7.05,-23.55,0
-20.05,20.05,0
17.65,17.55,0
-10.05,-23.35,0
-9.65,-20.95,0
-5.55,17.35,0
23.75,-2.35,0
3.15,-12.45,0
-24.55,-21.35,0
-20.25,4.45,0
-12.55,-13.25,0
10.35,-15.05,0
17.15,-7.35,0
-18.95,-12.65,0
-19.55,-23.05,0
-20.55,4.95,0
0.45,-12.25,0
-17.45,-3.15,0
-19.65,12.95,0
22.75,3.15,0
-1.15,11.25,0
2.05,15.85,0
22.15,7.15,0
6.05,-1.85,0
22.05,17.25,0
-17.45,-21.45,0
0.85,23.55,0
7.65,8.25,0
-12.35,-12.75,0
11.05,23.25,0
14.55,8.15,0
22.95,7.95,0
-21.35,-10.95,0
-24.65,19.65,0
24.05,12.05,0
-19.35,-10.45,0
-20.75,23.95,0
-1.15,-2.25,0
-18.45,20.65,0
-10.35,1.25,0
-10.45,-7.45,0
4.15,-15.65,0
3.95,-6.95,0
8.75,-0.95,0
-0.05,4.25,0
5.25,-14.25,0
-16.25,-17.55,0
17.85,-11.45,0
20.95,20.15,0
-13.15,0.55,0
-1.65,-16.95,0
-10.35,-15.75,0
-12.15,-9.65,0
6.95,-20.65,0
-13.85,11.35,0
11.75,-11.75,0
-5.55,22.95,0
-11.95,2.05,0
8.75,-3.35,0
-11.55,-11.05,0
-3.25,13.35,0
-11.75,16.45,0
-11.45,20.05,0
-0.65,7.25,0
7.55,3.45,0
-10.65,-24.85,0
12.35,0.25,0
17.35,-4.65,0
13.95,18.85,0
-19.95,-4.95,0
16.35,-18.15,0
-19.85,13.55,0
18.05,4.25,0
-5.15,16.85,0
-10.85,14.35,0
15.15,12.95,0
15.05,-3.55,0
1.55,8.35,0
3.25,17.05,0
-12.05,22.95,0
-16.15,11.05,0
2.05,-15.65,0
-11.15,-22.45,0
-3.65,-2.25,0
-24.95,23.55,0
-4.25,-11.25,0
-16.75,3.55,0
13.85,23.35,0
0.45,-12.15,0
5.45,17.75,0
16.15,7.65,0
-7.25,-1.65,0
4.75,-18.15,0
23.65,-8.75,0
-11.45,14.45,0
3.15,5.35,0
-4.15,-13.85,0
7.65,15.95,0
13.75,-10.15,0
1.25,-1.65,0
-17.35,12.75,0
-3.25,-7.15,0
16.25,-19.85,0
-0.55,-12.05,0
9.95,9.55,0
11.05,-1.95,0
-20.15,1.45,0
-3.05,-23.45,0
-3.55,4.95,0
-8.45,19.35,0
-1.35,-24.55,0
-2.25,-15.75,0
-9.35,-0.65,0
22.55,12.25,0
20.35,14.15,0
-4.05,2.15,0
-6.65,6.35,0
-14.35,1.85,0
-12.55,6.75,0
-7.35,24.95,0
-7.15,-16.05,0
15.35,-13.95,0
22.45,-2.45,0
8.95,-2.45,0
-13.35,-6.15,0
-24.35,20.15,0
-9.95,2.85,0
-3.35,23.65,0
5.75,-15.25,0
15.45,19.65,0
1.15,22.45,0
1.45,3.05,0
8.65,16.95,0
24.55,12.05,0
11.95,17.85,0
15.55,17.45,0
-12.05,-16.65,0
-4.65,-23.65,0
10.95,-21.05,0
13.95,-19.05,0
10.75,-16.25,0
-24.05,-20.95,0
-9.15,-4.65,0
-9.65,-9.15,0
-6.55,-8.55,0
-14.95,23.35,0
12.05,-20.85,0
-1.25,0.45,0
-10.15,19.35,0
-24.25,-17.05,0
-6.05,-18.35,0
6.05,12.45,0
18.85,2.95,0
13.95,-0.15,0
13.35,-0.95,0
-22.75,-13.75,0
-12.75,1.35,0
15.85,-16.15,0
-24.55,-16.65,0
-11.65,-11.75,0
-10.65,3.55,0
-11.05,-18.85,0
-18.55,-10.75,0
-2.95,19.65,0
24.25,15.85,0
-12.15,4.15,0
-2.55,21.95,0
-19.05,22.55,0
-21.35,22.55,0
10.85,-17.25,0
-12.45,-2.25,0
5.55,11.55,0
-11.05,22.95,0
22.05,4.15,0
-17.05,8.85,0
15.65,-0.95,0
-7.75,-14.75,0
0.65,18.55,0
-4.55,2.25,0
12.45,22.55,0
-11.45,12.15,0
-2.65,22.75,0
-6.55,-15.35,0
13.65,1.55,0
1.95,-24.45,0
4.35,-22.25,0
15.85,-12.95,0
-0.65,-18.65,0
2.45,8.95,0
19.55,19.55,0
-17.95,7.75,0
-18.95,-12.45,0
12.95,-4.75,0
17.15,-23.95,0
-23.85,13.65,0
-10.55,24.85,0
22.15,14.65,0
-4.45,23.75,0
20.85,22.05,0
6.95,-4.85,0
2.55,15.95,0
16.25,5.05,0
-3.95,-3.85,0
8.25,6.55,0
-14.35,21.65,0
7.45,12.05,0
22.75,15.15,0
9.15,2.35,0
7.65,3.15,0
8.45,22.45,0
20.35,23.35,0
-15.45,-16.55,0
2.75,-23.05,0
7.05,1.75,0
-21.75,-15.45,0
-16.05,4.95,0
-4.55,-17.15,0
-1.25,20.15,0
1.45,-10.05,0
-21.55,-24.45,0
-8.55,-24.25,0
9.65,17.05,0
4.75,-1.25,0
-5.65,19.85,0
-16.55,-17.55,0
17.15,7.95,0
12.95,4.35,0
2.15,-8.45,0
11.15,19.85,0
-14.45,17.15,0
-7.05,-14.75,0
-16.05,12.05,0
17.85,7.45,0
-5.45,2.85,0
16.15,-5.65,0
21.05,23.65,0
-10.55,24.25,0
4.55,-22.65,0
6.25,2.75,0
-8.95,12.95,0
21.95,-10.45,0
-0.55,-15.75,0
1.25,-16.85,0
-12.35,9.35,0
14.35,-3.15,0
7.35,5.35,0
-21.55,3.55,0
-22.55,3.85,0
13.95,15.25,0
-10.15,20.35,0
7.65,6.95,0
7.65,24.65,0
-8.65,13.65,0
-2.85,17.75,0
22.45,-12.35,0
15.95,12.25,0
-0.15,-21.15,0
17.75,22.05,0
-22.95,-14.55,0
2.85,-0.15,0
8.15,-4.15,0
-3.25,-18.35,0
23.95,-7.65,0
-13.05,-7.65,0
4.95,6.35,0
10.35,-22.95,0
-21.65,-3.85,0
-12.45,8.95,0
6.15,-4.45,0
-13.35,-13.35,0
-15.05,19.25,0
17.45,14.35,0
12.55,-5.15,0
-12.25,24.15,0
-4.85,-23.05,0
7.55,23.35,0
23.65,-13.45,0
-20.45,-3.35,0
7.45,-20.25,0
-24.35,10.45,0
-16.45,-11.35,0
-15.85,9.35,0
-7.75,8.65,0
-1.25,0.15,0
20.85,-4.15,0
-14.35,8.55,0
1.45,-7.75,0
-3.05,-15.65,0
-15.65,-4.45,0
-2.35,13.45,0
17.85,0.25,0
15.45,11.55,0
-19.95,14.75,0
-17.95,-0.95,0
-0.85,-7.55,0
23.75,-19.15,0
5.75,-3.85,0
8.65,23.15,0
24.65,0.45,0
23.85,21.85,0
-7.35,-22.45,0
18.85,-21.25,0
-4.35,24.35,0
1.35,-21.45,0
9.25,13.65,0
19.95,23.25,0
1.55,-24.15,0
15.35,-14.45,0
18.95,6.55,0
8.55,-2.75,0
6.15,-2.55,0
-3.65,-10.15,0
6.55,16.95,0
-0.35,11.75,0
-7.15,18.35,0
-12.55,16.75,0
-7.15,22.25,0
17.05,-13.75,0
14.25,10.05,0
13.05,20.75,0
-17.25,-0.25,0
-13.55,-9.35,0
-18.85,-9.65,0
6.75,-18.15,0
5.75,8.65,0
-6.05,17.45,0
-12.95,8.05,0
16.15,-20.35,0
14.25,-15.35,0
-11.45,-5.55,0
-17.65,-9.05,0
-12.85,17.25,0
1.05,-13.65,0
5.65,5.95,0
15.75,-16.55,0
13.85,7.05,0
18.25,17.75,0
11.65,17.95,0
16.65,-13.65,0
-22.55,23.15,0
15.25,23.65,0
16.25,-15.05,0
23.35,12.55,0
1.15,19.45,0
-18.95,-17.15,0
9.25,19.45,0
-0.85,-18.15,0
23.45,3.45,0
18.05,4.65,0
-0.65,-4.95,0
-21.75,-1.35,0
-11.05,24.15,0
11.15,12.45,0
18.25,-6.25,0
-13.55,2.95,0
0.95,16.05,0
18.15,13.05,0
-5.25,13.45,0
21.45,17.15,0
-14.55,16.85,0
18.85,-4.55,0
6.35,8.45,0
-11.95,8.15,0
12.55,15.75,0
-1.55,-1.15,0
-4.35,10.75,0
10.55,-5.55,0
-16.35,9.55,0
-12.15,-1.75,0
7.55,6.05,0
16.05,6.55,0
15.95,13.95,0
17.05,17.55,0
11.35,-6.85,0
23.85,24.05,0
-22.75,-1.55,0
24.55,3.55,0
-3.05,19.95,0
8.85,-15.95,0
11.45,21.25,0
13.95,2.45,0
7.25,-17.85,0
-15.35,9.45,0
22.75,5.35,0
5.05,-14.25,0
-10.35,23.35,0
1.75,6.85,0
-2.35,-22.05,0
0.25,2.45,0
2.85,-4.45,0
-19.55,-12.35,0
4.35,-2.85,0
8.45,16.55,0
10.45,-3.95,0
-14.25,22.55,0
-11.05,1.05,0
-23.95,6.05,0
3.45,-20.65,0
19.25,6.95,0
-0.15,19.85,0
-16.55,24.85,0
5.55,21.05,0
20.95,-3.15,0
-1.75,-23.55,0
24.35,-1.85,0
1.85,-4.45,0
-7.55,2.25,0
21.85,20.65,0
-3.75,-7.15,0
5.05,-21.55,0
-17.95,7.05,0
24.85,17.55,0
23.15,-10.75,0
-9.25,13.25,0
-20.75,18.65,0
-3.55,-16.15,0
13.85,-3.95,0
-14.75,17.65,0
3.55,-12.75,0
-8.55,3.05,0
15.35,-15.65,0
12.85,-23.15,0
-17.75,5.85,0
11.35,-19.15,0
16.95,1.05,0
-11.95,2.15,0
22.85,21.35,0
20.15,20.05,0
21.55,17.95,0
12.35,3.95,0
-10.35,-21.35,0
-8.75,-13.95,0
-5.95,-9.55,0
-4.95,23.15,0
18.25,-17.65,0
24.65,-12.65,0
5.95,-11.05,0
-20.95,18.15,0
19.55,-8.55,0
-1.25,10.75,0
-20.35,-21.25,0
-16.75,11.15,0
-6.65,-17.95,0
-7.25,13.05,0
-14.25,21.35,0
4.75,9.55,0
12.85,-16.65,0
-22.95,14.55,0
4.25,21.55,0
-6.35,-20.65,0
7.25,3.65,0
1.65,-10.05,0
-14.35,-0.25,0
1.95,-9.25,0
-1.35,11.35,0
-1.85,13.45,0
-6.45,-14.15,0
1.75,18.65,0
4.65,7.55,0
10.65,-2.85,0
-13.15,-1.95,0
17.65,9.35,0
11.45,-23.45,0
1.55,-19.65,0
14.25,-17.55,0
13.85,-16.45,0
5.95,8.25,0
-24.35,20.95,0
9.25,8.25,0
-3.25,15.55,0
18.95,-23.95,0
-3.55,3.95,0
-10.35,-16.55,0
8.25,-13.25,0
-4.95,-10.35,0
-3.25,1.45,0
-15.35,14.95,0
11.25,-24.65,0
-21.55,-22.55,0
8.85,-24.25,0
-15.65,6.15,0
-5.95,19.05,0
-14.05,19.85,0
-21.05,14.15,0
19.75,-10.95,0
-3.95,-24.35,0
-13.25,-3.55,0
-24.45,-12.35,0
20.65,6.15,0
0.75,-19.65,0
-5.35,-23.85,0
1.75,0.15,0
24.95,13.55,0
-23.35,0.95,0
-3.05,-0.75,0
-3.35,13.35,0
9.95,17.35,0
1.05,-15.85,0
7.25,-20.25,0
-18.25,-14.55,0
22.05,21.55,0
19.95,-12.85,0
-4.75,10.95,0
0.15,18.95,0
8.55,19.25,0
11.95,13.65,0
7.65,17.25,0
-4.85,10.65,0
-10.65,-1.55,0
-18.65,20.25,0
18.65,5.45,0
6.45,8.85,0
-5.75,-6.95,0
5.35,-0.05,0
6.95,19.35,0
-3.45,24.25,0
-22.15,0.25,0
24.95,1.65,0
17.55,-0.05,0
16.45,18.85,0
21.65,-12.15,0
-21.85,18.45,0
6.45,17.45,0
-1.45,14.05,0
-2.15,24.55,0
6.35,-9.55,0
-16.85,-11.85,0
-12.55,-22.35,0
24.75,-19.65,0
22.65,6.25,0
-13.75,22.55,0
1.45,22.55,0
-9.35,1.55,0
-14.25,14.65,0
-16.55,-17.45,0
-16.65,5.95,0
9.55,-17.65,0
-14.85,20.75,0
-4.25,-24.65,0
-20.35,0.05,0
-17.75,7.25,0
4.45,0.45,0
-5.65,-21.95,0
23.65,17.25,0
-4.65,-3.95,0
19.65,-12.05,0
-2.05,-22.25,0
-21.35,18.95,0
24.65,6.35,0
-17.75,-2.05,0
-24.85,-23.75,0
-4.85,3.95,0
-24.95,-6.65,0
-7.95,19.35,0
12.95,10.55,0
6.65,-13.95,0
-23.15,-1.15,0
-1.15,20.15,0
21.45,23.25,0
-24.75,7.15,0
-22.15,14.15,0
23.95,-21.05,0
-6.95,16.75,0
3.15,22.55,0
3.55,14.95,0
11.05,-22.55,0
12.95,-13.95,0
2.85,-14.15,0
13.95,-10.65,0
-9.85,3.55,0
-21.35,-13.75,0
-6.75,-8.05,0
6.35,-1.65,0
-11.35,4.25,0
-2.35,19.85,0
21.85,-10.25,0
3.05,9.15,0
24.85,-3.35,0
20.25,-1.05,0
-6.35,-5.15,0
1.55,23.35,0
-1.35,-1.65,0
-19.65,24.95,0
14.35,-4.35,0
-4.55,-6.75,0
14.15,12.15,0
-19.25,-2.45,0
10.55,7.15,0
-11.45,5.35,0
-2.25,17.15,0
23.65,-15.15,0
-17.45,13.25,0
1.75,-3.25,0
-13.65,-11.55,0
-3.05,-19.35,0
17.95,21.55,0
-9.25,-0.55,0
-14.95,-3.65,0
-16.25,9.85,0
2.55,14.95,0
-9.25,3.85,0
-18.25,15.35,0
8.25,20.15,0
19.35,21.05,0
-7.25,-20.75,0
14.55,2.15,0
23.65,19.15,0
17.55,18.15,0
21.15,10.65,0
-3.55,18.95,0
12.85,-7.95,0
-2.25,2.15,0
-16.65,-9.45,0
17.15,16.55,0
-14.45,8.25,0
18.35,1.75,0
15.35,7.45,0
-11.95,-19.05,0
-10.35,-7.65,0
-23.55,-4.75,0
-4.85,12.85,0
5.45,-22.25,0
-8.95,9.15,0
3.75,-10.85,0
-11.55,10.95,0
-3.65,-13.25,0
-14.95,23.05,0
19.25,4.85,0
10.65,5.25,0
-15.45,5.25,0
-21.25,7.45,0
-7.35,19.55,0
-14.15,2.75,0
23.75,-21.25,0
-17.35,19.25,0
-7.25,14.95,0
7.45,10.35,0
9.65,5.75,0
10.15,18.35,0
-1.95,10.85,0
12.75,15.35,0
3.05,18.65,0
-1.25,-2.95,0
-13.75,7.15,0
-0.95,22.25,0
14.75,-9.15,0
19.35,-4.35,0
-2.35,15.95,0
16.15,5.85,0
19.05,0.95,0
8.45,0.55,0
10.05,-10.55,0
-3.65,4.45,0
23.75,-5.25,0
-24.85,-3.65,0
16.85,15.45,0
16.35,-16.15,0
11.65,6.95,0
-18.15,-16.95,0
-17.95,3.35,0
-17.55,2.25,0
6.85,15.35,0
-12.25,16.35,0
6.15,0.95,0
-5.75,0.75,0
2.45,9.45,0
-3.35,-13.15,0
22.05,-0.95,0
4.85,19.95,0
-20.55,-3.55,0
-5.35,-2.15,0
-4.35,-18.95,0
-11.45,-6.95,0
-23.35,-12.55,0
22.75,-8.55,0
9.95,24.45,0
3.25,-12.65,0
-5.35,-0.85,0
8.75,19.45,0
-5.25,16.15,0
-13.85,-4.65,0
-22.55,20.65,0
-9.45,-13.95,0
8.65,-19.25,0
16.35,3.25,0
-21.25,7.25,0
-21.05,-19.75,0
18.05,16.45,0
-2.35,-18.15,0
-5.45,13.35,0
7.35,-17.25,0
-8.85,-17.55,0
23.15,12.35,0
1.65,-21.35,0
-22.45,-18.25,0
-12.25,19.45,0
3.35,-5.55,0
24.35,-19.95,0
-3.35,-8.35,0
8.05,4.25,0
-4.45,14.25,0
-11.65,-15.65,0
7.85,4.95,0
6.85,-24.75,0
-23.65,1.35,0
24.35,-14.45,0
19.15,15.05,0
1.15,-1.55,0
14.85,8.65,0
-16.35,-14.55,0
-0.45,-18.35,0
-2.05,20.65,0
20.25,-9.55,0
-12.65,18.05,0
8.15,11.85,0
-0.95,-21.75,0
4.15,-20.15,0
-8.15,-22.75,0
-17.75,-22.75,0
-3.55,-14.05,0
0.55,-16.75,0
19.65,18.95,0
4.15,22.15,0
12.65,-7.25,0
4.45,7.95,0
23.95,21.55,0
-10.25,10.65,0
-5.45,1.15,0
18.05,1.75,0
16.05,0.75,0
22.55,-18.55,0
18.65,8.35,0
-24.45,9.35,0
-24.65,-2.65,0
3.35,23.05,0
10.65,4.05,0
-22.55,16.85,0
13.85,10.35,0
-18.05,-22.15,0
-12.05,-24.55,0
0.85,5.15,0
6.15,-17.35,0
20.85,-14.45,0
-21.45,-6.35,0
2.95,18.65,0
11.85,8.85,0
20.75,-12.45,0
-3.15,22.85,0
0.25,17.35,0
-12.95,-22.75,0
-7.65,-7.35,0
1.95,21.75,0
8.45,-10.85,0
6.65,16.15,0
-5.55,-15.35,0
15.55,5.45,0
0.95,-19.25,0
4.05,-8.45,0
-20.55,-23.85,0
4.95,-8.05,0
8.25,-21.55,0
13.35,-5.45,0
-8.25,-4.15,0
-5.85,-10.05,0
7.95,1.55,0
9.85,-11.35,0
9.55,-13.65,0
14.65,1.45,0
-8.95,-13.95,0
5.65,22.15,0
21.65,8.75,0
20.55,12.45,0
-18.15,5.25,0
-3.35,-21.85,0
-6.25,-20.15,0
3.95,21.85,0
20.45,-12.75,0
-23.15,16.75,0
23.75,-0.65,0
-23.55,-7.45,0
19.05,24.25,0
-19.95,8.05,0
22.65,-9.25,0
24.15,-12.05,0
6.55,22.35,0
4.45,-2.45,0
-1.85,-8.95,0
-23.95,-11.15,0
9.45,5.25,0
-15.35,10.55,0
8.65,-21.45,0
15.95,5.05,0
-11.35,-1.55,0
-1.85,-16.35,0
13.55,-2.95,0
10.65,-3.85,0
-15.15,-11.95,0
-8.75,-9.95,0
5.25,-6.15,0
-3.95,15.75,0
18.55,-10.55,0
-9.65,14.45,0
17.65,-14.15,0
5.25,-7.05,0
-22.35,3.75,0
16.75,-18.25,0
-1.75,2.45,0
10.15,-4.65,0
19.35,1.35,0
-19.15,11.75,0
3.35,-2.15,0
10.75,23.45,0
-15.45,-24.25,0
12.25,23.85,0
-21.65,-22.95,0
1.25,-5.55,0
-3.85,-17.15,0
9.05,19.45,0
-2.85,-0.15,0
-8.95,7.95,0
-16.95,20.65,0
-0.05,14.85,0
